loan_id,product_code,status,control_ids,matching_hypotheses,implied_rate_offset_pct,interest_misstatement_inr,penal_misstatement_inr,closing_balance_diff_inr,exception_periods,first_exception_period,last_exception_period
LN0045772,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-229.17,0.0,-229.17,16,2024-03,2025-06
LN0045776,GL-FIX,Attributed,C-01,C-01 wrong spread (implied),0.1,58.4,0.0,58.4,10,2024-03,2024-12
LN0045883,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.25,5066.27,0.0,5066.27,16,2024-03,2025-06
LN0045892,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,3577.94,0.0,3577.94,16,2024-03,2025-06
LN0045955,PL-FIX,Attributed,C-05,C-05 penal charge capitalised,,5.46,0.0,5.46,3,2025-04,2025-06
LN0045987,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,279.46,0.0,279.46,16,2024-03,2025-06
LN0045995,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-251.63,0.0,-251.63,16,2024-03,2025-06
LN0046212,HL-FLT,Attributed,C-04,C-04 moratorium interest compounded,,4892.74,0.0,4892.74,15,2024-04,2025-06
LN0046213,HL-FLT,Attributed,C-02,C-02 reset one cycle late,,2206.96,0.0,2206.96,4,2025-03,2025-06
LN0046243,HL-FLT,Attributed,C-04,C-04 moratorium interest compounded,,7408.84,0.0,7408.84,15,2024-04,2025-06
LN0046270,PL-FIX,Attributed,C-06,C-06 daily rounding to 0dp,,72.7,0.0,72.7,15,2024-03,2025-06
LN0046293,MSME-FLT,Attributed,C-05,C-05 penal interest +2.0% on rate,,3187.15,-1000.0,2187.15,11,2024-08,2025-06
LN0046314,HL-FLT,Attributed,C-04,C-04 moratorium interest compounded,,36789.07,0.0,36789.07,15,2024-04,2025-06
LN0046329,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,207.71,0.0,207.71,6,2024-03,2024-08
LN0046353,HL-FLT,Attributed,C-01+C-05,C-01 wrong spread (implied) + C-05 penal charge capitalised,0.5,12962.68,0.0,12962.68,16,2024-03,2025-06
LN0046377,MSME-FLT,Attributed,C-02,C-02 reset one cycle late,,295.63,0.0,295.63,4,2025-03,2025-06
LN0046381,MSME-FLT,Attributed,C-02,C-02 reset one cycle late,,861.59,0.0,861.59,4,2025-03,2025-06
LN0046524,HL-FLT,Attributed,C-05,C-05 penal charge capitalised,,6.26,0.0,6.26,2,2024-07,2024-08
LN0046540,MSME-FLT,Attributed,C-05,C-05 penal interest +2.0% on rate,,810.92,-1000.0,-189.08,7,2024-12,2025-06
LN0046575,HL-MCLR,Attributed,C-05,C-05 penal charge capitalised,,28.49,0.0,28.49,6,2024-12,2025-05
LN0046583,MSME-FLT,Attributed,C-05,C-05 penal charge capitalised,,8.59,0.0,8.59,2,2025-01,2025-02
LN0046612,HL-MCLR,Attributed,C-06,C-06 daily rounding to 0dp,,155.15,0.0,155.15,15,2024-04,2025-06
LN0046614,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,1359.19,0.0,1359.19,15,2024-04,2025-06
LN0046615,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,784.46,0.0,784.46,15,2024-04,2025-06
LN0046627,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-107.12,0.0,-107.12,13,2024-04,2025-04
LN0046670,PL-FIX,Attributed,C-05,C-05 penal charge capitalised,,6.82,0.0,6.82,4,2024-06,2025-04
LN0046703,MSME-FLT,Attributed,C-01,C-01 wrong spread (implied),0.5,21079.61,0.0,21079.61,15,2024-04,2025-06
LN0046763,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-1.16,0.0,-1.16,15,2024-04,2025-06
LN0046764,PL-FIX,Attributed,C-05,C-05 penal charge capitalised,,6.46,0.0,6.46,2,2024-05,2024-06
LN0046798,PL-FIX,Attributed,C-01,C-01 wrong spread (implied),0.25,2661.42,0.0,2661.42,15,2024-04,2025-06
LN0046866,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,83.69,0.0,83.69,15,2024-04,2025-06
LN0046871,PL-FIX,Attributed,C-06,C-06 daily rounding to 0dp,,34.25,0.0,34.25,12,2024-04,2025-06
LN0046892,HL-FLT,Attributed,C-06,C-06 daily rounding to 0dp,,-79.74,0.0,-79.74,14,2024-04,2025-06
LN0046907,MSME-FLT,Attributed,C-06,C-06 daily rounding to 0dp,,5.37,0.0,5.37,13,2024-04,2025-06
LN0046944,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,175.91,0.0,175.91,15,2024-04,2025-06
LN0047009,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.1,526.64,0.0,526.64,5,2024-04,2024-08
LN0047069,MSME-FLT,Attributed,C-02,C-02 reset one cycle late,,1798.86,0.0,1798.86,3,2025-04,2025-06
LN0047112,HL-MCLR,Attributed,C-08,C-08 accrual after closure,,7213.08,0.0,7213.08,1,2024-12,2024-12
LN0047113,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,166.52,0.0,166.52,15,2024-04,2025-06
LN0047126,PL-FIX,Attributed,C-08,C-08 accrual after closure,,2185.73,0.0,2185.73,1,2025-06,2025-06
LN0047152,MSME-FLT,Attributed,C-06,C-06 daily rounding to 0dp,,33.65,0.0,33.65,15,2024-04,2025-06
LN0047190,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,62.66,0.0,62.66,6,2024-04,2024-09
LN0047191,MSME-FLT,Attributed,C-02,C-02 reset one cycle late,,1351.3,0.0,1351.3,3,2025-04,2025-06
LN0047192,MSME-FLT,Attributed,C-04,C-04 moratorium interest compounded,,8075.68,0.0,8075.68,14,2024-05,2025-06
LN0047235,HL-MCLR,Attributed,C-04,C-04 moratorium interest compounded,,17743.38,0.0,17743.38,14,2024-05,2025-06
LN0047485,PL-FIX,Attributed,C-05,C-05 penal charge capitalised,,6.24,0.0,6.24,2,2024-05,2024-06
LN0047490,GL-FIX,Attributed,C-08,C-08 accrual after closure,,1601.13,0.0,1601.13,1,2024-08,2024-08
LN0047508,HL-FLT,Attributed,C-02,C-02 reset one cycle late,,3850.15,0.0,3850.15,3,2025-04,2025-06
LN0047548,HL-FLT,Attributed,C-02,C-02 reset one cycle late,,2741.72,0.0,2741.72,3,2025-04,2025-06
LN0047602,PL-FIX,Attributed,C-08,C-08 accrual after closure,,1759.47,0.0,1759.47,1,2024-08,2024-08
LN0047623,HL-FLT,Attributed,C-05,C-05 penal interest +2.0% on rate,,8187.95,-750.0,7437.95,14,2024-05,2025-06
LN0047783,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-91.65,0.0,-91.65,14,2024-05,2025-06
LN0047808,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,433.88,0.0,433.88,14,2024-05,2025-06
LN0047849,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-121.03,0.0,-121.03,13,2024-05,2025-05
LN0047920,MSME-FLT,Attributed,C-02,C-02 reset one cycle late,,3794.74,0.0,3794.74,5,2025-02,2025-06
LN0048029,HL-FLT,Attributed,C-05,C-05 penal interest +2.0% on rate,,7978.09,-750.0,7228.09,4,2025-03,2025-06
LN0048068,HL-FLT,Attributed,C-02,C-02 reset one cycle late,,1645.89,0.0,1645.89,5,2025-02,2025-06
LN0048141,HL-FLT,Attributed,C-04,C-04 moratorium interest compounded,,11535.0,0.0,11535.0,13,2024-06,2025-06
LN0048157,MSME-FLT,Attributed,C-08,C-08 accrual after closure,,15161.69,0.0,15161.69,1,2024-10,2024-10
LN0048194,PL-FIX,Attributed,C-08,C-08 accrual after closure,,113.6,0.0,113.6,1,2025-03,2025-03
LN0048211,GL-FIX,Attributed,C-08,C-08 accrual after closure,,178.42,0.0,178.42,1,2024-11,2024-11
LN0048261,HL-MCLR,Attributed,C-08,C-08 accrual after closure,,19566.19,0.0,19566.19,1,2024-12,2024-12
LN0048307,MSME-FLT,Attributed,C-05,C-05 penal interest +2.0% on rate,,4240.92,-1000.0,3240.92,12,2024-07,2025-06
LN0048348,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-50.79,0.0,-50.79,14,2024-05,2025-06
LN0048386,HL-MCLR,Attributed,C-04,C-04 moratorium interest compounded,,9505.75,0.0,9505.75,13,2024-06,2025-06
LN0048638,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,289.38,0.0,289.38,14,2024-05,2025-06
LN0048663,HL-FLT,Attributed,C-05,C-05 penal interest +2.0% on rate,,7951.14,-750.0,7201.14,3,2025-04,2025-06
LN0048689,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-172.38,0.0,-172.38,14,2024-05,2025-06
LN0048787,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.25,5177.88,0.0,5177.88,14,2024-05,2025-06
LN0048799,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,247.45,0.0,247.45,14,2024-05,2025-06
LN0048809,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-245.99,0.0,-245.99,13,2024-05,2025-05
LN0048819,GL-FIX,Attributed,C-08,C-08 accrual after closure,,2848.22,0.0,2848.22,1,2024-11,2024-11
LN0048845,PL-FIX,Attributed,C-01,C-01 wrong spread (implied),-0.25,-875.84,0.0,-875.84,14,2024-05,2025-06
LN0048856,HL-FLT,Attributed,C-06,C-06 daily rounding to 0dp,,-8.04,0.0,-8.04,12,2024-06,2025-06
LN0048870,MSME-FLT,Attributed,C-06,C-06 daily rounding to 0dp,,12.47,0.0,12.47,8,2024-08,2025-06
LN0048892,HL-FLT,Attributed,C-04,C-04 moratorium interest compounded,,1459.52,0.0,1459.52,12,2024-07,2025-06
LN0048981,MSME-FLT,Attributed,C-04,C-04 moratorium interest compounded,,504.92,0.0,504.92,12,2024-07,2025-06
LN0048988,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,66.09,0.0,66.09,13,2024-06,2025-06
LN0048989,PL-FIX,Attributed,C-05,C-05 penal charge capitalised,,5.19,0.0,5.19,4,2025-01,2025-06
LN0049053,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,288.7,0.0,288.7,13,2024-06,2025-06
LN0049069,PL-FIX,Attributed,C-01,C-01 wrong spread (implied),0.5,3182.11,0.0,3182.11,13,2024-06,2025-06
LN0049149,MSME-FLT,Attributed,C-05,C-05 penal interest +2.0% on rate,,5981.72,-1000.0,4981.72,9,2024-10,2025-06
LN0049171,HL-FLT,Attributed,C-05,C-05 penal charge capitalised,,31.06,0.0,31.06,6,2024-09,2025-02
LN0049229,GL-FIX,Attributed,C-06,C-06 daily rounding to 0dp,,107.06,0.0,107.06,10,2024-06,2025-03
LN0049292,PL-FIX,Attributed,C-01,C-01 wrong spread (implied),-0.25,-1198.22,0.0,-1198.22,13,2024-06,2025-06
LN0049316,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,613.87,0.0,613.87,13,2024-06,2025-06
LN0049326,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.25,31718.04,0.0,31718.04,13,2024-06,2025-06
LN0049394,GL-FIX,Attributed,C-08,C-08 accrual after closure,,351.91,0.0,351.91,1,2024-10,2024-10
LN0049444,HL-MCLR,Attributed,C-01,C-01 wrong spread (implied),0.5,21192.41,0.0,21192.41,13,2024-06,2025-06
LN0049500,PL-FIX,Attributed,C-06,C-06 daily rounding to 0dp,,20.5,0.0,20.5,13,2024-06,2025-06
LN0049510,PL-FIX,Attributed,C-05,C-05 penal charge capitalised,,6.81,0.0,6.81,4,2024-08,2025-05
LN0049552,PL-FIX,Attributed,C-05,C-05 penal charge capitalised,,4.57,0.0,4.57,2,2025-03,2025-04
LN0049589,MSME-FLT,Attributed,C-02,C-02 reset one cycle late,,9965.1,0.0,9965.1,4,2025-03,2025-06
LN0049592,MSME-FLT,Attributed,C-04,C-04 moratorium interest compounded,,488.47,0.0,488.47,12,2024-07,2025-06
LN0049618,MSME-FLT,Attributed,C-05,C-05 penal charge capitalised,,19.91,0.0,19.91,3,2024-09,2024-11
LN0049681,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,194.79,0.0,194.79,13,2024-06,2025-06
LN0049684,MSME-FLT,Attributed,C-06,C-06 daily rounding to 0dp,,24.61,0.0,24.61,12,2024-06,2025-06
LN0049739,GL-FIX,Attributed,C-01,C-01 wrong spread (implied),-0.25,-155.39,0.0,-155.39,13,2024-06,2025-06
LN0049743,HL-FLT,Attributed,C-02,C-02 reset one cycle late,,4184.08,0.0,4184.08,4,2025-03,2025-06
LN0049757,HL-MCLR,Attributed,C-06,C-06 daily rounding to 0dp,,11.47,0.0,11.47,12,2024-06,2025-06
LN0049760,HL-MCLR,Attributed,C-04,C-04 moratorium interest compounded,,1887.59,0.0,1887.59,12,2024-07,2025-06
LN0049768,MSME-FLT,Attributed,C-09,C-09 365-day basis in leap year,,276.78,0.0,276.78,13,2024-06,2025-06
LN0049777,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-30.92,0.0,-30.92,13,2024-06,2025-06
LN0049830,HL-FLT,Attributed,C-01,C-01 wrong spread (implied),0.5,9396.61,0.0,9396.61,5,2024-06,2024-10
LN0049886,PL-FIX,Attributed,C-03,C-03 30E/360 day-count,,-171.26,0.0,-171.26,13,2024-06,2025-06
