loan_id,product_code,principal_inr,tenure_months,risk_premium_pct,moratorium_months,disbursal_date,first_due_date,maturity_date,branch_code,region,has_exception,attribution_status,root_cause
LN0017207,HL-FLT,3248000.0,180,0.65,0,2022-03-15,2022-04-30,2037-03-31,BR018,East,False,No exception,
LN0017208,HL-FLT,3371000.0,180,0.05,0,2022-03-15,2022-04-30,2037-03-31,BR022,East,False,No exception,
LN0017209,HL-FLT,2330000.0,180,0.35,0,2022-03-15,2022-04-30,2037-03-31,BR028,North,False,No exception,
LN0017210,HL-MCLR,2193000.0,180,0.45,0,2022-03-15,2022-04-30,2037-03-31,BR013,South,False,No exception,
LN0017211,HL-MCLR,3062000.0,180,0.25,6,2022-03-15,2022-10-31,2037-09-30,BR018,East,False,No exception,
LN0017212,HL-MCLR,4091000.0,240,0.15,0,2022-03-15,2022-04-30,2042-03-31,BR004,North,True,Attributed,C-02
LN0017213,HL-MCLR,3344000.0,240,0.2,0,2022-03-15,2022-04-30,2042-03-31,BR008,North,False,No exception,
LN0017214,HL-MCLR,5738000.0,180,0.2,0,2022-03-15,2022-04-30,2037-03-31,BR018,East,False,No exception,
LN0017215,MSME-FLT,3053000.0,60,0.85,0,2022-03-15,2022-04-30,2027-03-31,BR009,South,False,No exception,
LN0017216,MSME-FLT,4068000.0,36,0.35,3,2022-03-15,2022-07-31,2025-06-30,BR001,South,False,No exception,
LN0017217,MSME-FLT,9162000.0,60,0.35,0,2022-03-15,2022-04-30,2027-03-31,BR002,East,False,No exception,
LN0017218,MSME-FLT,3244000.0,60,0.5,0,2022-03-15,2022-04-30,2027-03-31,BR022,East,False,No exception,
LN0017219,MSME-FLT,1436000.0,84,0.7,0,2022-03-15,2022-04-30,2029-03-31,BR013,South,False,No exception,
LN0017220,PL-FIX,219000.0,24,4.75,0,2022-03-15,2022-04-30,2024-03-31,BR005,South,False,No exception,
LN0017221,PL-FIX,452000.0,12,4.0,0,2022-03-15,2022-04-30,2023-03-31,BR017,South,False,No exception,
LN0017222,PL-FIX,676000.0,12,0.75,0,2022-03-15,2022-04-30,2023-03-31,BR028,North,False,No exception,
LN0017223,PL-FIX,1221000.0,36,4.25,0,2022-03-15,2022-04-30,2025-03-31,BR039,West,False,No exception,
LN0017224,PL-FIX,112000.0,12,5.0,0,2022-03-15,2022-04-30,2023-03-31,BR017,South,False,No exception,
LN0017225,PL-FIX,254000.0,48,4.05,0,2022-03-15,2022-04-30,2026-03-31,BR006,East,False,No exception,
LN0017226,PL-FIX,903000.0,60,4.15,0,2022-03-15,2022-04-30,2027-03-31,BR001,South,False,No exception,
LN0017227,PL-FIX,691000.0,36,1.55,0,2022-03-15,2022-04-30,2025-03-31,BR032,North,False,No exception,
LN0017228,PL-FIX,532000.0,60,2.9,0,2022-03-15,2022-04-30,2027-03-31,BR026,East,False,No exception,
LN0017229,PL-FIX,339000.0,60,1.05,0,2022-03-15,2022-04-30,2027-03-31,BR034,East,False,No exception,
LN0017230,PL-FIX,550000.0,60,2.8,0,2022-03-15,2022-04-30,2027-03-31,BR005,South,False,No exception,
LN0017231,PL-FIX,243000.0,36,0.05,0,2022-03-15,2022-04-30,2025-03-31,BR004,North,False,No exception,
LN0017232,PL-FIX,422000.0,36,3.05,0,2022-03-15,2022-04-30,2025-03-31,BR024,North,False,No exception,
LN0017233,GL-FIX,124000.0,9,1.05,0,2022-03-16,2022-12-31,2022-12-31,BR009,South,False,No exception,
LN0017234,GL-FIX,75000.0,12,1.05,0,2022-03-16,2023-03-31,2023-03-31,BR005,South,False,No exception,
LN0017235,GL-FIX,105000.0,12,0.55,0,2022-03-16,2023-03-31,2023-03-31,BR001,South,False,No exception,
LN0017236,GL-FIX,117000.0,12,0.35,0,2022-03-16,2023-03-31,2023-03-31,BR019,West,False,No exception,
LN0017237,GL-FIX,115000.0,12,0.4,0,2022-03-16,2023-03-31,2023-03-31,BR024,North,False,No exception,
LN0017238,GL-FIX,174000.0,9,1.6,0,2022-03-16,2022-12-31,2022-12-31,BR037,South,False,No exception,
LN0017239,GL-FIX,35000.0,12,0.0,0,2022-03-16,2023-03-31,2023-03-31,BR024,North,False,No exception,
LN0017240,GL-FIX,79000.0,9,0.3,0,2022-03-16,2022-12-31,2022-12-31,BR024,North,False,No exception,
LN0017241,GL-FIX,107000.0,6,1.7,0,2022-03-16,2022-09-30,2022-09-30,BR027,West,False,No exception,
LN0017242,HL-FLT,4494000.0,180,0.35,0,2022-03-16,2022-04-30,2037-03-31,BR027,West,False,No exception,
LN0017243,HL-FLT,4933000.0,300,0.45,0,2022-03-16,2022-04-30,2047-03-31,BR030,East,False,No exception,
LN0017244,HL-FLT,3448000.0,300,0.45,0,2022-03-16,2022-04-30,2047-03-31,BR030,East,False,No exception,
LN0017245,HL-FLT,2230000.0,300,0.2,0,2022-03-16,2022-04-30,2047-03-31,BR030,East,False,No exception,
LN0017246,HL-FLT,3690000.0,300,0.1,0,2022-03-16,2022-04-30,2047-03-31,BR006,East,False,No exception,
LN0017247,HL-FLT,3122000.0,300,0.1,0,2022-03-16,2022-04-30,2047-03-31,BR020,North,False,No exception,
LN0017248,HL-FLT,3280000.0,180,0.2,0,2022-03-16,2022-04-30,2037-03-31,BR026,East,False,No exception,
LN0017249,HL-MCLR,2642000.0,240,0.2,0,2022-03-16,2022-04-30,2042-03-31,BR015,West,False,No exception,
LN0017250,HL-MCLR,2988000.0,180,0.1,0,2022-03-16,2022-04-30,2037-03-31,BR010,East,False,No exception,
LN0017251,MSME-FLT,3943000.0,120,0.1,0,2022-03-16,2022-04-30,2032-03-31,BR026,East,False,No exception,
LN0017252,MSME-FLT,5107000.0,36,0.1,0,2022-03-16,2022-04-30,2025-03-31,BR021,South,False,No exception,
LN0017253,MSME-FLT,2294000.0,84,1.45,0,2022-03-16,2022-04-30,2029-03-31,BR023,West,False,No exception,
LN0017254,MSME-FLT,594000.0,36,1.1,0,2022-03-16,2022-04-30,2025-03-31,BR015,West,False,No exception,
LN0017255,PL-FIX,895000.0,12,0.15,0,2022-03-16,2022-04-30,2023-03-31,BR007,West,False,No exception,
LN0017256,PL-FIX,555000.0,24,4.55,0,2022-03-16,2022-04-30,2024-03-31,BR002,East,False,No exception,
LN0017257,PL-FIX,514000.0,24,1.15,0,2022-03-16,2022-04-30,2024-03-31,BR027,West,False,No exception,
LN0017258,PL-FIX,76000.0,48,2.7,0,2022-03-16,2022-04-30,2026-03-31,BR007,West,False,No exception,
LN0017259,PL-FIX,166000.0,36,0.85,0,2022-03-16,2022-04-30,2025-03-31,BR021,South,False,No exception,
LN0017260,PL-FIX,512000.0,48,3.1,0,2022-03-16,2022-04-30,2026-03-31,BR017,South,False,No exception,
LN0017261,GL-FIX,46000.0,9,1.9,0,2022-03-17,2022-12-31,2022-12-31,BR033,South,False,No exception,
LN0017262,GL-FIX,69000.0,6,0.7,0,2022-03-17,2022-09-30,2022-09-30,BR026,East,False,No exception,
LN0017263,GL-FIX,81000.0,9,2.15,0,2022-03-17,2022-12-31,2022-12-31,BR036,North,False,No exception,
LN0017264,GL-FIX,43000.0,12,1.5,0,2022-03-17,2023-03-31,2023-03-31,BR025,South,False,No exception,
LN0017265,GL-FIX,142000.0,9,1.75,0,2022-03-17,2022-12-31,2022-12-31,BR021,South,False,No exception,
LN0017266,GL-FIX,365000.0,9,0.6,0,2022-03-17,2022-12-31,2022-12-31,BR015,West,False,No exception,
LN0017267,GL-FIX,160000.0,9,2.15,0,2022-03-17,2022-12-31,2022-12-31,BR009,South,False,No exception,
LN0017268,HL-FLT,2720000.0,180,0.05,6,2022-03-17,2022-10-31,2037-09-30,BR011,West,False,No exception,
LN0017269,HL-FLT,1869000.0,300,0.15,0,2022-03-17,2022-04-30,2047-03-31,BR007,West,False,No exception,
LN0017270,HL-FLT,2538000.0,300,0.3,0,2022-03-17,2022-04-30,2047-03-31,BR030,East,False,No exception,
LN0017271,HL-FLT,2372000.0,180,0.45,0,2022-03-17,2022-04-30,2037-03-31,BR040,North,False,No exception,
LN0017272,HL-FLT,3282000.0,180,0.7,0,2022-03-17,2022-04-30,2037-03-31,BR029,South,False,No exception,
LN0017273,HL-FLT,2588000.0,180,0.55,0,2022-03-17,2022-04-30,2037-03-31,BR014,East,False,No exception,
LN0017274,HL-FLT,4587000.0,180,0.55,3,2022-03-17,2022-07-31,2037-06-30,BR017,South,False,No exception,
LN0017275,HL-FLT,4359000.0,240,0.3,0,2022-03-17,2022-04-30,2042-03-31,BR026,East,False,No exception,
LN0017276,HL-FLT,3344000.0,300,0.6,0,2022-03-17,2022-04-30,2047-03-31,BR032,North,False,No exception,
LN0017277,HL-FLT,4842000.0,300,0.35,0,2022-03-17,2022-04-30,2047-03-31,BR033,South,False,No exception,
LN0017278,HL-FLT,1348000.0,180,0.25,0,2022-03-17,2022-04-30,2037-03-31,BR015,West,False,No exception,
LN0017279,HL-FLT,1399000.0,180,0.1,0,2022-03-17,2022-04-30,2037-03-31,BR009,South,False,No exception,
LN0017280,HL-MCLR,890000.0,180,0.05,0,2022-03-17,2022-04-30,2037-03-31,BR017,South,False,No exception,
LN0017281,HL-MCLR,8614000.0,180,0.35,0,2022-03-17,2022-04-30,2037-03-31,BR005,South,False,No exception,
LN0017282,HL-MCLR,2561000.0,180,0.25,0,2022-03-17,2022-04-30,2037-03-31,BR031,West,False,No exception,
LN0017283,MSME-FLT,4890000.0,60,1.35,0,2022-03-17,2022-04-30,2027-03-31,BR023,West,False,No exception,
LN0017284,MSME-FLT,893000.0,60,0.35,0,2022-03-17,2022-04-30,2027-03-31,BR023,West,False,No exception,
LN0017285,MSME-FLT,9442000.0,60,1.3,0,2022-03-17,2022-04-30,2027-03-31,BR031,West,False,No exception,
LN0017286,MSME-FLT,2531000.0,120,1.5,6,2022-03-17,2022-10-31,2032-09-30,BR011,West,False,No exception,
LN0017287,PL-FIX,496000.0,12,0.7,0,2022-03-17,2022-04-30,2023-03-31,BR037,South,False,No exception,
LN0017288,PL-FIX,716000.0,24,4.25,0,2022-03-17,2022-04-30,2024-03-31,BR018,East,False,No exception,
LN0017289,PL-FIX,344000.0,60,3.45,0,2022-03-17,2022-04-30,2027-03-31,BR027,West,False,No exception,
LN0017290,PL-FIX,254000.0,12,3.0,0,2022-03-17,2022-04-30,2023-03-31,BR027,West,False,No exception,
LN0017291,PL-FIX,440000.0,48,3.35,0,2022-03-17,2022-04-30,2026-03-31,BR006,East,False,No exception,
LN0017292,PL-FIX,654000.0,36,3.0,0,2022-03-17,2022-04-30,2025-03-31,BR006,East,False,No exception,
LN0017293,PL-FIX,279000.0,60,2.05,0,2022-03-17,2022-04-30,2027-03-31,BR032,North,False,No exception,
LN0017294,PL-FIX,375000.0,48,1.0,0,2022-03-17,2022-04-30,2026-03-31,BR010,East,False,No exception,
LN0017295,PL-FIX,1223000.0,24,4.6,0,2022-03-17,2022-04-30,2024-03-31,BR027,West,False,No exception,
LN0017296,PL-FIX,360000.0,24,4.15,0,2022-03-17,2022-04-30,2024-03-31,BR037,South,False,No exception,
LN0017297,PL-FIX,135000.0,36,4.9,0,2022-03-17,2022-04-30,2025-03-31,BR010,East,False,No exception,
LN0017298,GL-FIX,83000.0,9,1.35,0,2022-03-18,2022-12-31,2022-12-31,BR035,West,False,No exception,
LN0017299,GL-FIX,115000.0,6,0.2,0,2022-03-18,2022-09-30,2022-09-30,BR007,West,False,No exception,
LN0017300,GL-FIX,66000.0,9,2.5,0,2022-03-18,2022-12-31,2022-12-31,BR010,East,False,No exception,
LN0017301,GL-FIX,117000.0,6,0.85,0,2022-03-18,2022-09-30,2022-09-30,BR033,South,False,No exception,
LN0017302,GL-FIX,149000.0,9,0.5,0,2022-03-18,2022-12-31,2022-12-31,BR024,North,False,No exception,
LN0017303,GL-FIX,82000.0,6,2.4,0,2022-03-18,2022-09-30,2022-09-30,BR036,North,False,No exception,
LN0017304,HL-FLT,1980000.0,300,0.75,0,2022-03-18,2022-04-30,2047-03-31,BR040,North,False,No exception,
LN0017305,HL-FLT,1569000.0,300,0.75,0,2022-03-18,2022-04-30,2047-03-31,BR016,North,False,No exception,
LN0017306,HL-FLT,6152000.0,240,0.45,0,2022-03-18,2022-04-30,2042-03-31,BR033,South,False,No exception,
LN0017307,HL-FLT,4173000.0,180,0.5,0,2022-03-18,2022-04-30,2037-03-31,BR019,West,False,No exception,
LN0017308,HL-FLT,3664000.0,180,0.1,0,2022-03-18,2022-04-30,2037-03-31,BR002,East,False,No exception,
LN0017309,HL-FLT,2275000.0,180,0.6,0,2022-03-18,2022-04-30,2037-03-31,BR008,North,False,No exception,
LN0017310,HL-FLT,6621000.0,180,0.55,0,2022-03-18,2022-04-30,2037-03-31,BR004,North,False,No exception,
LN0017311,HL-MCLR,3132000.0,180,0.2,0,2022-03-18,2022-04-30,2037-03-31,BR013,South,False,No exception,
LN0017312,HL-MCLR,4598000.0,240,0.25,0,2022-03-18,2022-04-30,2042-03-31,BR014,East,False,No exception,
LN0017313,HL-MCLR,1701000.0,240,0.0,0,2022-03-18,2022-04-30,2042-03-31,BR034,East,False,No exception,
LN0017314,HL-MCLR,3463000.0,240,0.25,0,2022-03-18,2022-04-30,2042-03-31,BR032,North,False,No exception,
LN0017315,HL-MCLR,1460000.0,180,0.25,0,2022-03-18,2022-04-30,2037-03-31,BR012,North,False,No exception,
LN0017316,HL-MCLR,1560000.0,180,0.45,0,2022-03-18,2022-04-30,2037-03-31,BR032,North,False,No exception,
LN0017317,HL-MCLR,1944000.0,180,0.5,0,2022-03-18,2022-04-30,2037-03-31,BR024,North,False,No exception,
LN0017318,HL-MCLR,1433000.0,240,0.2,0,2022-03-18,2022-04-30,2042-03-31,BR034,East,False,No exception,
LN0017319,HL-MCLR,2233000.0,180,0.15,0,2022-03-18,2022-04-30,2037-03-31,BR010,East,False,No exception,
LN0017320,HL-MCLR,4820000.0,180,0.3,0,2022-03-18,2022-04-30,2037-03-31,BR014,East,False,No exception,
LN0017321,MSME-FLT,2513000.0,36,1.45,0,2022-03-18,2022-04-30,2025-03-31,BR011,West,False,No exception,
LN0017322,MSME-FLT,1842000.0,60,0.85,0,2022-03-18,2022-04-30,2027-03-31,BR033,South,False,No exception,
LN0017323,MSME-FLT,580000.0,36,0.25,0,2022-03-18,2022-04-30,2025-03-31,BR038,East,False,No exception,
LN0017324,MSME-FLT,324000.0,36,0.05,0,2022-03-18,2022-04-30,2025-03-31,BR028,North,False,No exception,
LN0017325,MSME-FLT,894000.0,36,0.45,0,2022-03-18,2022-04-30,2025-03-31,BR032,North,False,No exception,
LN0017326,PL-FIX,198000.0,24,2.05,0,2022-03-18,2022-04-30,2024-03-31,BR008,North,False,No exception,
LN0017327,PL-FIX,180000.0,48,1.9,0,2022-03-18,2022-04-30,2026-03-31,BR008,North,False,No exception,
LN0017328,PL-FIX,420000.0,60,3.5,0,2022-03-18,2022-04-30,2027-03-31,BR007,West,False,No exception,
LN0017329,PL-FIX,166000.0,12,4.05,0,2022-03-18,2022-04-30,2023-03-31,BR015,West,False,No exception,
LN0017330,PL-FIX,591000.0,12,1.55,0,2022-03-18,2022-04-30,2023-03-31,BR039,West,False,No exception,
LN0017331,PL-FIX,368000.0,24,4.05,0,2022-03-18,2022-04-30,2024-03-31,BR038,East,False,No exception,
LN0017332,PL-FIX,241000.0,12,1.4,0,2022-03-18,2022-04-30,2023-03-31,BR024,North,False,No exception,
LN0017333,GL-FIX,331000.0,6,1.2,0,2022-03-19,2022-09-30,2022-09-30,BR009,South,False,No exception,
LN0017334,GL-FIX,39000.0,6,0.75,0,2022-03-19,2022-09-30,2022-09-30,BR013,South,False,No exception,
LN0017335,GL-FIX,61000.0,6,1.45,0,2022-03-19,2022-09-30,2022-09-30,BR040,North,False,No exception,
LN0017336,GL-FIX,53000.0,9,2.2,0,2022-03-19,2022-12-31,2022-12-31,BR034,East,False,No exception,
LN0017337,GL-FIX,101000.0,6,1.7,0,2022-03-19,2022-09-30,2022-09-30,BR007,West,False,No exception,
LN0017338,HL-FLT,9847000.0,180,0.7,0,2022-03-19,2022-04-30,2037-03-31,BR024,North,False,No exception,
LN0017339,HL-FLT,2476000.0,180,0.4,0,2022-03-19,2022-04-30,2037-03-31,BR038,East,False,No exception,
LN0017340,HL-FLT,20000000.0,300,0.65,0,2022-03-19,2022-04-30,2047-03-31,BR012,North,False,No exception,
LN0017341,HL-FLT,4949000.0,300,0.45,0,2022-03-19,2022-04-30,2047-03-31,BR014,East,False,No exception,
LN0017342,HL-FLT,4348000.0,300,0.5,0,2022-03-19,2022-04-30,2047-03-31,BR033,South,False,No exception,
LN0017343,HL-FLT,5398000.0,300,0.65,0,2022-03-19,2022-04-30,2047-03-31,BR010,East,False,No exception,
LN0017344,HL-FLT,2446000.0,240,0.2,0,2022-03-19,2022-04-30,2042-03-31,BR013,South,False,No exception,
LN0017345,HL-FLT,3139000.0,180,0.05,0,2022-03-19,2022-04-30,2037-03-31,BR036,North,False,No exception,
LN0017346,HL-FLT,2489000.0,240,0.5,0,2022-03-19,2022-04-30,2042-03-31,BR028,North,False,No exception,
LN0017347,HL-FLT,2912000.0,180,0.65,0,2022-03-19,2022-04-30,2037-03-31,BR035,West,False,No exception,
LN0017348,HL-FLT,4261000.0,240,0.2,0,2022-03-19,2022-04-30,2042-03-31,BR028,North,False,No exception,
LN0017349,HL-FLT,3970000.0,300,0.6,0,2022-03-19,2022-04-30,2047-03-31,BR007,West,False,No exception,
LN0017350,HL-FLT,4056000.0,240,0.65,0,2022-03-19,2022-04-30,2042-03-31,BR032,North,False,No exception,
LN0017351,HL-FLT,19789000.0,240,0.35,0,2022-03-19,2022-04-30,2042-03-31,BR002,East,False,No exception,
LN0017352,HL-FLT,3741000.0,240,0.5,0,2022-03-19,2022-04-30,2042-03-31,BR008,North,False,No exception,
LN0017353,HL-FLT,8273000.0,180,0.45,0,2022-03-19,2022-04-30,2037-03-31,BR039,West,False,No exception,
LN0017354,HL-FLT,5012000.0,240,0.35,0,2022-03-19,2022-04-30,2042-03-31,BR009,South,False,No exception,
LN0017355,HL-MCLR,3373000.0,240,0.05,0,2022-03-19,2022-04-30,2042-03-31,BR012,North,False,No exception,
LN0017356,HL-MCLR,1952000.0,180,0.2,0,2022-03-19,2022-04-30,2037-03-31,BR038,East,False,No exception,
LN0017357,HL-MCLR,4405000.0,240,0.45,0,2022-03-19,2022-04-30,2042-03-31,BR032,North,False,No exception,
LN0017358,MSME-FLT,2294000.0,120,0.8,0,2022-03-19,2022-04-30,2032-03-31,BR027,West,False,No exception,
LN0017359,MSME-FLT,1075000.0,120,1.1,0,2022-03-19,2022-04-30,2032-03-31,BR040,North,False,No exception,
LN0017360,MSME-FLT,2133000.0,36,0.05,0,2022-03-19,2022-04-30,2025-03-31,BR018,East,False,No exception,
LN0017361,MSME-FLT,3566000.0,60,0.75,0,2022-03-19,2022-04-30,2027-03-31,BR014,East,False,No exception,
LN0017362,MSME-FLT,1988000.0,84,0.4,0,2022-03-19,2022-04-30,2029-03-31,BR040,North,False,No exception,
LN0017363,MSME-FLT,2894000.0,84,1.25,0,2022-03-19,2022-04-30,2029-03-31,BR029,South,False,No exception,
LN0017364,PL-FIX,316000.0,60,3.15,0,2022-03-19,2022-04-30,2027-03-31,BR008,North,False,No exception,
LN0017365,PL-FIX,111000.0,60,2.2,0,2022-03-19,2022-04-30,2027-03-31,BR015,West,False,No exception,
LN0017366,PL-FIX,910000.0,48,4.4,0,2022-03-19,2022-04-30,2026-03-31,BR009,South,False,No exception,
LN0017367,PL-FIX,250000.0,36,3.5,0,2022-03-19,2022-04-30,2025-03-31,BR037,South,False,No exception,
LN0017368,PL-FIX,1507000.0,48,2.5,0,2022-03-19,2022-04-30,2026-03-31,BR004,North,False,No exception,
LN0017369,PL-FIX,204000.0,60,4.65,0,2022-03-19,2022-04-30,2027-03-31,BR011,West,False,No exception,
LN0017370,PL-FIX,230000.0,12,2.8,0,2022-03-19,2022-04-30,2023-03-31,BR039,West,False,No exception,
LN0017371,PL-FIX,471000.0,12,4.35,0,2022-03-19,2022-04-30,2023-03-31,BR020,North,False,No exception,
LN0017372,PL-FIX,1182000.0,24,3.75,0,2022-03-19,2022-04-30,2024-03-31,BR019,West,False,No exception,
LN0017373,PL-FIX,706000.0,60,4.8,0,2022-03-19,2022-04-30,2027-03-31,BR012,North,False,No exception,
LN0017374,GL-FIX,298000.0,12,0.35,0,2022-03-20,2023-03-31,2023-03-31,BR026,East,False,No exception,
LN0017375,GL-FIX,165000.0,9,2.15,0,2022-03-20,2022-12-31,2022-12-31,BR036,North,False,No exception,
LN0017376,GL-FIX,592000.0,6,1.5,0,2022-03-20,2022-09-30,2022-09-30,BR027,West,False,No exception,
LN0017377,GL-FIX,518000.0,12,1.3,0,2022-03-20,2023-03-31,2023-03-31,BR025,South,False,No exception,
LN0017378,GL-FIX,243000.0,9,0.35,0,2022-03-20,2022-12-31,2022-12-31,BR025,South,False,No exception,
LN0017379,HL-FLT,7770000.0,300,0.25,0,2022-03-20,2022-04-30,2047-03-31,BR028,North,False,No exception,
LN0017380,HL-FLT,1695000.0,180,0.3,0,2022-03-20,2022-04-30,2037-03-31,BR037,South,False,No exception,
LN0017381,HL-FLT,6678000.0,240,0.65,0,2022-03-20,2022-04-30,2042-03-31,BR001,South,False,No exception,
LN0017382,HL-FLT,2849000.0,180,0.65,0,2022-03-20,2022-04-30,2037-03-31,BR029,South,False,No exception,
LN0017383,HL-FLT,2676000.0,240,0.7,0,2022-03-20,2022-04-30,2042-03-31,BR038,East,False,No exception,
LN0017384,HL-FLT,3179000.0,180,0.3,0,2022-03-20,2022-04-30,2037-03-31,BR024,North,False,No exception,
LN0017385,HL-FLT,11848000.0,300,0.3,0,2022-03-20,2022-04-30,2047-03-31,BR006,East,False,No exception,
LN0017386,HL-FLT,1463000.0,300,0.4,0,2022-03-20,2022-04-30,2047-03-31,BR001,South,False,No exception,
LN0017387,HL-FLT,4599000.0,240,0.6,0,2022-03-20,2022-04-30,2042-03-31,BR004,North,False,No exception,
LN0017388,HL-FLT,2639000.0,240,0.05,0,2022-03-20,2022-04-30,2042-03-31,BR006,East,False,No exception,
LN0017389,HL-FLT,4578000.0,180,0.0,0,2022-03-20,2022-04-30,2037-03-31,BR020,North,False,No exception,
LN0017390,HL-FLT,9085000.0,180,0.7,0,2022-03-20,2022-04-30,2037-03-31,BR029,South,False,No exception,
LN0017391,HL-FLT,2597000.0,300,0.7,0,2022-03-20,2022-04-30,2047-03-31,BR012,North,False,No exception,
LN0017392,HL-FLT,3130000.0,240,0.45,5,2022-03-20,2022-09-30,2042-08-31,BR017,South,False,No exception,
LN0017393,HL-FLT,4229000.0,180,0.1,0,2022-03-20,2022-04-30,2037-03-31,BR002,East,False,No exception,
LN0017394,HL-FLT,2035000.0,180,0.7,0,2022-03-20,2022-04-30,2037-03-31,BR014,East,False,No exception,
LN0017395,HL-MCLR,3930000.0,180,0.4,0,2022-03-20,2022-04-30,2037-03-31,BR017,South,False,No exception,
LN0017396,HL-MCLR,2008000.0,180,0.2,0,2022-03-20,2022-04-30,2037-03-31,BR039,West,False,No exception,
LN0017397,HL-MCLR,2542000.0,240,0.2,0,2022-03-20,2022-04-30,2042-03-31,BR036,North,False,No exception,
LN0017398,HL-MCLR,2435000.0,180,0.0,0,2022-03-20,2022-04-30,2037-03-31,BR019,West,False,No exception,
LN0017399,HL-MCLR,3907000.0,240,0.15,0,2022-03-20,2022-04-30,2042-03-31,BR015,West,False,No exception,
LN0017400,HL-MCLR,3926000.0,240,0.1,0,2022-03-20,2022-04-30,2042-03-31,BR016,North,False,No exception,
LN0017401,MSME-FLT,1727000.0,60,0.05,0,2022-03-20,2022-04-30,2027-03-31,BR008,North,False,No exception,
LN0017402,MSME-FLT,688000.0,60,1.4,0,2022-03-20,2022-04-30,2027-03-31,BR025,South,False,No exception,
LN0017403,MSME-FLT,3527000.0,120,0.3,0,2022-03-20,2022-04-30,2032-03-31,BR027,West,False,No exception,
LN0017404,MSME-FLT,1051000.0,36,0.2,0,2022-03-20,2022-04-30,2025-03-31,BR001,South,False,No exception,
LN0017405,MSME-FLT,3010000.0,36,0.6,0,2022-03-20,2022-04-30,2025-03-31,BR008,North,False,No exception,
LN0017406,MSME-FLT,1841000.0,36,1.0,0,2022-03-20,2022-04-30,2025-03-31,BR025,South,False,No exception,
LN0017407,MSME-FLT,987000.0,84,0.55,0,2022-03-20,2022-04-30,2029-03-31,BR040,North,False,No exception,
LN0017408,PL-FIX,276000.0,36,2.15,0,2022-03-20,2022-04-30,2025-03-31,BR015,West,False,No exception,
LN0017409,PL-FIX,733000.0,12,1.1,0,2022-03-20,2022-04-30,2023-03-31,BR005,South,False,No exception,
LN0017410,PL-FIX,458000.0,36,3.8,0,2022-03-20,2022-04-30,2025-03-31,BR036,North,False,No exception,
LN0017411,PL-FIX,320000.0,24,1.5,0,2022-03-20,2022-04-30,2024-03-31,BR002,East,False,No exception,
LN0017412,PL-FIX,469000.0,36,2.0,0,2022-03-20,2022-04-30,2025-03-31,BR019,West,False,No exception,
LN0017413,PL-FIX,744000.0,36,4.1,0,2022-03-20,2022-04-30,2025-03-31,BR008,North,False,No exception,
LN0017414,PL-FIX,492000.0,36,1.65,0,2022-03-20,2022-04-30,2025-03-31,BR023,West,False,No exception,
LN0017415,PL-FIX,405000.0,24,2.4,0,2022-03-20,2022-04-30,2024-03-31,BR015,West,False,No exception,
LN0017416,GL-FIX,116000.0,6,0.9,0,2022-03-21,2022-09-30,2022-09-30,BR040,North,False,No exception,
LN0017417,GL-FIX,116000.0,6,0.1,0,2022-03-21,2022-09-30,2022-09-30,BR002,East,False,No exception,
LN0017418,GL-FIX,142000.0,12,0.85,0,2022-03-21,2023-03-31,2023-03-31,BR022,East,True,Attributed,C-08
LN0017419,HL-FLT,5105000.0,240,0.7,0,2022-03-21,2022-04-30,2042-03-31,BR015,West,False,No exception,
LN0017420,HL-FLT,3314000.0,240,0.5,0,2022-03-21,2022-04-30,2042-03-31,BR002,East,False,No exception,
LN0017421,HL-FLT,7350000.0,240,0.5,0,2022-03-21,2022-04-30,2042-03-31,BR002,East,False,No exception,
LN0017422,HL-FLT,1621000.0,180,0.3,0,2022-03-21,2022-04-30,2037-03-31,BR026,East,False,No exception,
